event_id,event_type,effective_year,source_area_before_km2,retained_area,transferred_area,unaccounted_area,multi_target_overlap_km2,overlap_status,measurement_status,split_semantics,geometry_diagnosis
10c24980-cf68-48fa-b574-0d21a41fd220,SPLIT,2007,20514.976985628567,0.0,1377.0221160247565,19137.95486960381,6648.097191857465,EXTREME_OVERLAP,MEASURED,CLEAN_SPLIT,VALID
2e44cca1-7966-48e0-bfdc-61645e30d80c,SPLIT,2006,1293.05347422686,0.0,1.7619660964232642,1291.2915081304368,3.8123412030681356,NO_OVERLAP,MEASURED,CARVE_OUT,VALID
0fb258cb-907c-48e0-bdce-29a85c897056,SPLIT,2017,8361.155384251113,0.0,,,,EXTREME_OVERLAP,MEASURED,CARVE_OUT,VALID
6b2414ae-6d94-4f13-8b5a-67b798c502a9,SPLIT,2011,4056.223428929055,0.0,315.1542982122131,3741.0691307168418,919.3308985648317,EXTREME_OVERLAP,MEASURED,CARVE_OUT,VALID
6ff81d97-b9b6-4759-b28b-022ebf7515c1,SPLIT,2010,4466.126340628052,0.0,319.7301604356949,4146.396180192357,1658.3172612040084,EXTREME_OVERLAP,MEASURED,CARVE_OUT,VALID
169b5e3e-19a0-43cb-9fb9-0a7d9ff2656b,SPLIT,2011,5194.168485884748,0.0,207.0617357349061,4987.106750149842,696.297347572505,EXTREME_OVERLAP,MEASURED,CARVE_OUT,VALID
b4d87243-88ff-4013-bfb0-8009bbc05409,SPLIT,2016,12801.523008191938,0.0,0.0,12801.523008191938,,UNKNOWN,UNMEASURED,CARVE_OUT,VALID
5867ba3e-2ee5-48ad-b161-4f9dd52c4af9,SPLIT,2016,,0.0,0.0,,,INVALID_GEOMETRY,,CARVE_OUT,Missing source geometry observation.
5e625307-c768-40f5-ade1-99d15935e89b,NEW_DISTRICT,1979,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
001b4f47-1e20-4917-98f6-b25a7138951c,NEW_DISTRICT,2022,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
7c9e85e2-8ca0-4f3d-9275-af5562316450,NEW_DISTRICT,2022,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
