event_id,event_type,effective_year,district_name,parent_district,child_district,reason_unmeasured,missing_geometry,missing_ck,missing_relationship,no_intersection,temporal_mismatch,ambiguous_lineage,other_reason
de7fabe4-8334-4d85-9ca8-254aa32fcade,SPLIT,1972,Hazaribag,Hazaribagh,Hazaribag,UNKNOWN_REASON,false,false,false,true,false,false,false
ed036269-4590-4d54-bc61-4adf6892aed5,SPLIT,1972,,Ernakulam,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
f2c24000-06df-4690-9e88-270867993a7a,SPLIT,1972,Hamirpur,Kangra,Hamirpur,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
00fd30f3-159b-4782-89b2-05a3f3e8e632,SPLIT,1973,Mon,Tuensang,Mon,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
089f4409-b14d-4cdb-89dc-78819baa9a33,SPLIT,1973,Purnia,Purnea,Purnia,UNKNOWN_REASON,false,false,false,true,false,false,false
0c159886-6d3a-4135-b0cd-d8765ac2f5bc,SPLIT,1973,Rajnandgaon,Durg,Rajnandgaon,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
1c57d946-6ca3-4257-89c2-0292c0d09754,SPLIT,1973,,Durg,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
268f6500-074a-4328-9750-e19b21ee4d31,SPLIT,1973,Siwan,Saran,Siwan,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
2ba62588-b6ec-4699-b8d4-94300dba92ab,SPLIT,1973,Gopalganj,Saran,Gopalganj,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
3afd721c-42a6-4efd-b1d1-05f21fa6a0c1,SPLIT,1973,Kurukshetra,Karnal,Kurukshetra,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
3d6fb073-1533-45f2-b062-54897a000018,NEW_DISTRICT,1973,Aurangabad,Gaya,Aurangabad,UNKNOWN_REASON,false,false,false,true,false,false,false
47ee0c88-38cc-41b7-b7a6-c3dfe3ef6f05,SPLIT,1973,,Mokokchung,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
4ab765cb-9e98-4b2a-ae0d-3c3a4fe72732,SPLIT,1973,,Saran,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
585f494a-09a0-4df0-bc5c-56a0d4e32db6,SPLIT,1973,,Naga Hills,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
5bf03f85-6e9c-4e00-8faa-135881ff1c8d,SPLIT,1973,,Tuensang,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
8360c33b-8282-4fac-9300-c59a1270f231,SPLIT,1973,Aurangabad,Gaya,Aurangabad,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
961aedd4-ca30-4512-bc2e-3d038cbd3490,SPLIT,1973,Wokha,Mokokchung,Wokha,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
a85f9dd0-6c30-4c42-b562-4ee6356464da,SPLIT,1973,,Karnal,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
ba1917d0-d852-475d-8ec5-3a0abfdb8471,SPLIT,1973,,Gaya,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
d0552555-5d0e-4084-a17f-0424d2962f5d,NEW_DISTRICT,1973,Rajnandgaon,Durg,Rajnandgaon,UNKNOWN_REASON,false,false,false,true,false,false,false
d72007a5-1020-4121-bccf-713b099faaf3,SPLIT,1973,Phek,Naga Hills,Phek,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
e299667a-dae1-4c0c-9d4b-d6ed2ba8c9dc,SPLIT,1973,Nawada,Gaya,Nawada,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
f051efa4-4c6b-49cb-a929-92f9113ef458,SPLIT,1973,Zunheboto,Mokokchung,Zunheboto,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
0b440c4d-9646-4b09-9862-97c102098b57,SPLIT,1974,,Manipur Central,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
1cd9069e-c16e-41bf-955f-22f7d599cf99,NEW_DISTRICT,1974,,Andaman and Nicobar Islands,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
258d7e9f-97e3-476a-89a4-d404018a54eb,SPLIT,1974,,Thanjavur,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
29dbc72c-3da4-4319-be4d-7e2645452847,SPLIT,1974,Pudukkottai,Tiruchirapalli,Pudukkottai,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
2d5cee81-237a-4383-b11f-cc913d615618,NEW_DISTRICT,1974,,Andaman and Nicobar Islands,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
6f2b32ae-763e-4884-ae8f-eca422539116,SPLIT,1974,Lalitpur,Jhansi,Lalitpur,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
a9d083aa-a3c8-4c69-81e5-5552b5fdc61d,SPLIT,1974,,Jhansi,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
c378689d-2162-4cce-97e6-dcd4a3a6fa7c,SPLIT,1974,,Andaman and Nicobar Islands,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
f24ed812-bf1c-4c13-bf14-ddbadebb543d,SPLIT,1974,,Andaman and Nicobar Islands,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
60c4b296-b783-4602-b520-fa6f79d7cf0d,SPLIT,1975,,Hisar,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
dc325f99-0756-4bb5-9b0e-59e471361d0f,SPLIT,1975,Sirsa,Hisar,Sirsa,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
283ad4c4-6869-43a9-90c6-5507232ac01f,SPLIT,1976,Dibrugarh,Lakhimpur,Dibrugarh,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
30c3ddc4-529f-4622-9d2c-c34dd420c584,NEW_DISTRICT,1976,Ghaziabad,,Ghaziabad,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
cb313e7a-c5ff-4895-b708-38d66dfbce16,SPLIT,1976,,Lakhimpur,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
db9367d8-a555-405f-86a0-738a372663ef,SPLIT,1976,,Bulandshahr,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
33de677d-f500-4547-914f-6cfb23b6ddb1,SPLIT,1978,,Hyderabad,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
5ed46932-200a-4d2c-9844-1c04b3617d55,SPLIT,1978,,Hyderabad,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
cd7bd567-5ea3-4175-aebb-44f5df587322,SPLIT,1978,Rangareddy,Hyderabad,Rangareddy,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
fa27f429-c320-4184-8bf1-0150411362ed,NEW_DISTRICT,1978,Rangareddy,Hyderabad,Rangareddy,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
068bbd76-ca45-4289-8de9-401677229cbf,SPLIT,1979,,Srinagar,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
2216e2a8-4dd6-4fa2-a42f-cd68fc129a0e,SPLIT,1979,Faridabad,Gurgaon,Faridabad,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
2271eaa9-2124-4e7c-896c-7b92162fa1ca,SPLIT,1979,Periyar,Coimbatore,Periyar,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
24af0a4b-37cb-401e-8365-b0b69f43baa5,SPLIT,1979,Kupwara,Baramula,Kupwara,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
301f19a0-5a6e-4d76-a581-4a0284194f5f,SPLIT,1979,,Srikakulam,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
336d9ff9-5087-45f1-adab-d7282bbb7f3f,SPLIT,1979,Kargil,Ladakh,Kargil,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
38e23711-f444-4249-a4f5-f66d65e47c4b,SPLIT,1979,,Visakhapatnam,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
41e64655-48ce-4e6d-b222-02f4f3a37a9b,SPLIT,1979,Pulwama,Srinagar,Pulwama,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
4d572911-f361-44e3-8748-985f89b06f12,SPLIT,1979,,Coimbatore,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
5e625307-c768-40f5-ade1-99d15935e89b,NEW_DISTRICT,1979,Vizianagaram,,Vizianagaram,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
88c64a0c-860f-4602-bab7-5723b03c2ab4,SPLIT,1979,Kargil,Ladakh,Kargil,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
b593f6ad-f6a3-4568-8df8-eb9e1fd77afa,SPLIT,1979,,Ladakh,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
c7a26a5b-e69d-4277-b892-cb9587df3311,SPLIT,1979,Badgam,Srinagar,Badgam,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
d0629089-f038-44b9-ad1e-9d77a94cc37b,SPLIT,1979,,Baramula,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
f596d28b-f658-4f26-897f-36e756d0b884,SPLIT,1979,,Ladakh,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
f5e8dbe2-97b6-4771-bb22-66c98f5c3a7e,SPLIT,1979,,Gurgaon,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
2819a0c8-bbfa-4328-a7cf-7e538e249d31,NEW_DISTRICT,1980,East Kameng,Kamle,East Kameng,UNKNOWN_REASON,false,false,false,true,false,false,false
54ff2c22-1279-4d45-a73a-477f3118b1e1,SPLIT,1980,,Kozhikode,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
6e9a9874-482a-4ea7-abf0-1ba16356720b,NEW_DISTRICT,1980,West Siang,Siang,West Siang,UNKNOWN_REASON,false,false,false,true,false,false,false
79d9240e-a2c9-4d7e-a4ba-25e17dd66d02,SPLIT,1980,Dibang Valley,Lohit,Dibang Valley,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
7e3d78c4-f6bd-4ce8-8a13-77aafc0439b5,NEW_DISTRICT,1980,West Kameng,Kamle,West Kameng,UNKNOWN_REASON,false,false,false,true,false,false,false
862dacb9-b22c-464e-802e-f429b4d55324,NEW_DISTRICT,1980,Wayanad,,Wayanad,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
88493fbb-a7a3-4753-9530-e96353fe06cc,SPLIT,1980,,Cannanore,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
91f6ca80-b2d1-4b92-a0da-c95ea4ba7255,SPLIT,1980,West Siang,Siang,West Siang,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
9c7d1ac2-ad98-44df-9953-5332e9684b39,SPLIT,1980,West Kameng,Kamle,West Kameng,UNKNOWN_REASON,false,false,false,true,false,false,false
9cfee1e0-a12a-4781-9e04-0243dffba016,SPLIT,1980,,Lohit,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
a638752a-f852-48e5-95c3-46efce0a4ccf,SPLIT,1980,East Kameng,Kamle,East Kameng,UNKNOWN_REASON,false,false,false,true,false,false,false
daf29bd4-4acd-499a-ab5d-13753c0bf866,SPLIT,1980,,Siang,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
0971cd6b-f135-47f8-b914-ce14659a2d82,SPLIT,1981,,Saharsa,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
12be5a01-c054-4153-9568-8dadc2a2d037,RENAME,1981,,Manipur West,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
33fbc7f7-3806-4431-a842-e802314180d9,SPLIT,1981,Sindhudurg,Ratnagiri,Sindhudurg,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
341c7196-ae0c-473b-803a-3277247790d8,NEW_DISTRICT,1981,Dumka,Santhal Parganas,Dumka,UNKNOWN_REASON,false,false,false,true,false,false,false
3f9d18d9-8c55-4c18-8fdc-f27e544817c9,RENAME,1981,,Palghat,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
40f105aa-9a0f-4318-a74c-eb41094646c0,RENAME,1981,,Trivandrum,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
41205bce-8b98-4e48-a6b6-f2b68a6cb07f,SPLIT,1981,Khagaria,Munger,Khagaria,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
42641e1b-b424-4468-829d-ea4d2a47d59c,RENAME,1981,,Alleppey,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
46e652fb-c03e-4a89-b681-61e2d4d9c41e,RENAME,1981,Quilon,Quilon,Quilon,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
5c1d5d79-0a04-4ac2-b183-1f77ef9e588d,RENAME,1981,,North Arcot,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
631f8b7f-7fb9-444d-a56b-2ad7203af8f2,SPLIT,1981,,Aurangabad,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
64fb619a-8772-43f4-8988-936fdda18c41,SPLIT,1981,,Munger,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
69676f49-fdb8-4979-af2d-38c0a21af0f1,SPLIT,1981,,Ratnagiri,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
73d4229c-a98d-4689-8fd6-0079c09a66e5,RENAME,1981,Chandel,Tengnoupal,Chandel,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
7af8103a-6129-4ab7-93ea-8f5db24f084d,RENAME,1981,,,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
8393a900-f7c3-4559-a476-c22a865e3561,RENAME,1981,,,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
89e59207-8c24-4423-9e7b-b4795b177337,SPLIT,1981,Dumka,Santhal Parganas,Dumka,UNKNOWN_REASON,false,false,false,true,false,false,false
9a0e3d84-0f53-43cf-8f2f-e9bbe6bfa236,RENAME,1981,,Manipur South,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
9a5c76b3-3c0c-4d9f-bd4e-0f120b7b53af,RENAME,1981,,Cannanore,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
9bfef0fe-5e0c-4750-a9f0-a15879e2deee,SPLIT,1981,Madhepura,Saharsa,Madhepura,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
9ee0418a-a8c5-4919-a9dc-1f3da534a16b,NEW_DISTRICT,1981,Jalna,Aurangabad,Jalna,UNKNOWN_REASON,false,false,false,true,false,false,false
9f747e6f-8a9a-4b53-b3e1-431810e69cfa,SPLIT,1981,Deoghar,Santhal Parganas,Deoghar,UNKNOWN_REASON,false,false,false,true,false,false,false
ac407450-1148-47b6-85e1-0799da1ee749,RENAME,1981,Trichur,Trichur,Trichur,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
afb3a071-f943-42d3-9b25-70239a96f155,RENAME,1981,,Manipur East,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
b1ec38d1-20de-44ba-bf8d-46c456af33fb,SPLIT,1981,Kanpur-nagar,Kanpur,Kanpur-nagar,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
bd5ac5fc-097e-44c8-a3ca-b598df378c5d,RENAME,1981,,Chengalpattu,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
defe987e-f7ee-4f2e-9cc0-702d4ed09f70,RENAME,1981,,Manipur North,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
e1be6f42-fd1e-4b5c-b5c8-1194508c6ce6,SPLIT,1981,Kanpur Dehat,Kanpur,Kanpur Dehat,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
f07d1c27-8438-4893-ac2e-27e25e6e9fca,SPLIT,1981,Jalna,Aurangabad,Jalna,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
f1ef96ff-b879-494b-9c01-51ac9de099d1,NEW_DISTRICT,1981,Deoghar,Santhal Parganas,Deoghar,UNKNOWN_REASON,false,false,false,true,false,false,false
f2e4dc3e-b360-464d-9675-d2a82a242d17,RENAME,1981,,Tirunelveli,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
0a2928b3-9b6b-450a-b9c3-b71472e1d830,SPLIT,1982,Dhaulpur,Bharatpur,Dhaulpur,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
1240e309-fc1d-46a5-b2fa-5aaeb9124ca9,SPLIT,1982,,Alleppey,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
16063ddc-5dd0-4d33-b3a4-d92eb8dbe0cd,SPLIT,1982,,Morena,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
1d468113-3453-44ab-ad26-5084dc45dabb,SPLIT,1982,Latur,Osmanabad,Latur,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
22a86e3d-8452-412d-9221-8947733fb9a3,SPLIT,1982,,Osmanabad,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
4f37734f-4cbb-48a6-bc49-967847dab68b,SPLIT,1982,,Idukki,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
61edfa13-4c15-4925-b948-8dfb1d99c303,SPLIT,1982,,Bharatpur,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
64449251-ba87-4a10-bcab-e5d4f83470b3,SPLIT,1982,Gadchiroli,Chanda,Gadchiroli,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
a39b6151-85b3-40c7-9a88-2e8e79bccdd2,SPLIT,1982,,Quilon,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
abecba6f-00df-4c8c-a91b-44a1c1fe50ca,SPLIT,1982,,Chanda,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
c004e142-a8c7-418a-8ce1-3af758f13553,NEW_DISTRICT,1982,Shajapur,Morena,Shajapur,UNKNOWN_REASON,false,false,false,true,false,false,false
cc96183f-ee74-4dc8-af9f-0223185da0c9,NEW_DISTRICT,1982,Pathanamthitta,,Pathanamthitta,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
ffb25d8a-ca3b-4c19-acd5-74c8117557df,SPLIT,1982,Shajapur,Morena,Shajapur,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
06c0d543-b6fc-402a-9269-29f73641345d,SPLIT,1983,,Kamrup,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
099a3a41-8311-4035-ab39-ba8031b0a7c6,SPLIT,1983,Jorhat,Sibsagar,Jorhat,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
268b7f95-41fb-409b-b5ef-6bfbad6d2b8a,SPLIT,1983,,Cachar,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
2ed0299f-33ff-4cf1-9434-9793b1de2c08,SPLIT,1983,,Sibsagar,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
5dadff71-f64a-495b-a3ec-9573beb44db6,SPLIT,1983,Kokrajhar,Goalpara,Kokrajhar,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
5febd270-6a08-4537-97ed-09d27a6e7e93,SPLIT,1983,,Darrang,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
6515fec8-c40d-41e2-9550-155df6767670,SPLIT,1983,Karimganj,Cachar,Karimganj,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
7500acf1-2228-402a-a153-50cbca034b21,SPLIT,1983,,Goalpara,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
78738c30-d707-49e7-8f6d-3a85afb9fbd6,NEW_DISTRICT,1983,Godda,Santhal Parganas,Godda,UNKNOWN_REASON,false,false,false,true,false,false,false
832e688b-7207-4f56-851b-c12e1faee6c8,SPLIT,1983,,Goalpara,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
8652fbfb-fadd-40fb-93ed-d3b94ba77ffe,NEW_DISTRICT,1983,,Goalpara,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
9287d9ee-15d5-4dfd-866f-5ac2828fb586,SPLIT,1983,Gumla,Ranchi,Gumla,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
95315bf8-5efa-4480-abc0-50af95899de4,SPLIT,1983,Godda,Santhal Parganas,Godda,UNKNOWN_REASON,false,false,false,true,false,false,false
9864f5e7-b76a-46f6-a648-13970484ed35,SPLIT,1983,Sonitpur,Darrang,Sonitpur,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
a3314608-660c-4492-88f2-db87b5073bf5,SPLIT,1983,Imphal,Manipur Central,Imphal,UNKNOWN_REASON,false,false,false,true,false,false,false
a64606c2-425b-46ab-b582-012423033fe0,SPLIT,1983,,Ranchi,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
abc4cea8-3652-456e-a4af-0a028dfd2375,NEW_DISTRICT,1983,Kokrajhar,Goalpara,Kokrajhar,UNKNOWN_REASON,false,false,false,true,false,false,false
afe4b946-11a5-48eb-847d-fde2f0c361cd,NEW_DISTRICT,1983,Imphal,Manipur Central,Imphal,UNKNOWN_REASON,false,false,false,true,false,false,false
be62b96f-8a86-4baa-bed6-a19817ee4a8f,NEW_DISTRICT,1983,Sahibganj,Santhal Parganas,Sahibganj,UNKNOWN_REASON,false,false,false,true,false,false,false
dda20865-01c6-415f-b9a1-128da714ada3,SPLIT,1983,Barpeta,Kamrup,Barpeta,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
e43fe736-27da-49bf-b5ed-d20e81da6269,SPLIT,1983,Lohardaga,Ranchi,Lohardaga,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
ee738b4e-26b6-4cff-86ea-d7a0f02e69aa,SPLIT,1983,Sahibganj,Santhal Parganas,Sahibganj,UNKNOWN_REASON,false,false,false,true,false,false,false
0c6f5af7-4864-4f6f-ab43-4a238fcd36f0,SPLIT,1984,,Cannanore,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
2d96c4e4-197c-474b-9667-691ece1738c4,NEW_DISTRICT,1984,Kasaragod,Cannanore,Kasaragod,UNKNOWN_REASON,false,false,false,true,false,false,false
6704d309-33f4-4cde-be30-c118f5eb4144,SPLIT,1984,Kasaragod,Cannanore,Kasaragod,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
1e44f04c-7faf-454f-a1f6-40e026e9a2c3,SPLIT,1985,,Kamrup,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
441a2429-56eb-4d02-ac5d-e8221f98dfc1,NEW_DISTRICT,1985,Dindigul Anna,Madurai,Dindigul Anna,UNKNOWN_REASON,false,false,false,true,false,false,false
59434f8a-9cee-4840-9f0d-7b9be565b6cd,SPLIT,1985,Kamarajar,Ramanathapuram,Kamarajar,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
7b04c5ae-4a2d-4629-a5b8-bcaf7abf0df0,SPLIT,1985,,Madurai,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
8ced1dfc-a08d-46ea-b03c-2fa46972dafd,SPLIT,1985,Dindigul Anna,Madurai,Dindigul Anna,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
95b91cc6-10eb-47b5-afc3-fe2c78636efb,NEW_DISTRICT,1985,,Ramanathapuram,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
c8952077-97aa-4898-b7b0-69e45207a201,SPLIT,1985,,Ramanathapuram,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
d2d2b179-638e-47e5-8a36-96c257fbbc03,SPLIT,1985,,Ramanathapuram,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
f922f19a-7e0a-4c4a-8c36-b0d3d0506bd2,SPLIT,1985,,Kamrup,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
47f490b7-edfe-47e3-b79a-a88564962c03,SPLIT,1986,Bengaluru Rural,Bangalore,Bengaluru Rural,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
6684730f-5a4b-4183-9a71-823df83c2482,SPLIT,1986,Chidambaranar,Tirunelveli,Chidambaranar,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
6a831ce5-5a4d-43a1-ab14-7dc59f346d5f,SPLIT,1986,,Bangalore,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
918cea92-3965-4a3b-8336-8840b52b76f9,SPLIT,1986,,Gaya,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
b54078c4-eb81-41f8-95bb-f9ada9abbcd9,NEW_DISTRICT,1986,Bengaluru Rural,Bangalore,Bengaluru Rural,MISSING_GEOMETRY,true,false,false,false,false,false,false
c1056f69-1359-4387-9005-01ca18b8be51,SPLIT,1986,Jehanabad,Gaya,Jehanabad,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
f65a94f4-f9ff-4124-816b-378490787252,SPLIT,1986,,Tirunelveli,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
04c1734d-f090-4535-81c8-a5bd38e42035,SPLIT,1987,,Tirap,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
0585ef2a-050d-4878-8ec8-23abda9c4d40,NEW_DISTRICT,1987,Changlang,Tirap,Changlang,MISSING_GEOMETRY,true,false,false,false,false,false,false
439f0ac2-23fc-412d-94f9-f4cf19ac981f,SPLIT,1987,North Goa,Diu,North Goa,UNKNOWN_REASON,false,false,false,true,false,false,false
474f1589-af74-4e96-aea8-d4e8b65b739e,NEW_DISTRICT,1987,South Goa,Diu,South Goa,UNKNOWN_REASON,false,false,false,true,false,false,false
69d695d1-8dde-4169-98f3-919e5b30964c,SPLIT,1987,,Sibsagar,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
6b99547c-c367-47a8-82e8-65a6b2531627,NEW_DISTRICT,1987,Upper Subansiri,,Upper Subansiri,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
6be6d897-b94e-404e-a344-d9325344cce8,NEW_DISTRICT,1987,North Goa,Diu,North Goa,UNKNOWN_REASON,false,false,false,true,false,false,false
71d15e2e-ac80-4eb3-a533-ff748a080bf3,SPLIT,1987,South Goa,Diu,South Goa,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
764a3612-b838-46c9-af81-5885eb25c771,SPLIT,1987,Golaghat,Sibsagar,Golaghat,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
848b366b-26b4-449c-b5f8-ba1270f2b40e,SPLIT,1987,Hardwar,,Hardwar,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
8cc4e752-7fcf-4b21-90d8-8fe630d52f01,NEW_DISTRICT,1987,Golaghat,Sibsagar,Golaghat,UNKNOWN_REASON,false,false,false,true,false,false,false
a91de970-04ed-421f-a1c3-0e03bef58749,SPLIT,1987,North Goa,Diu,North Goa,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
ac63f9e4-f679-45a1-995b-30ab4a1a9b7e,NEW_DISTRICT,1987,Lower Subansiri,,Lower Subansiri,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
af47b02f-a31b-4de5-9e12-37c3e2a4ed37,SPLIT,1987,South Goa,Diu,South Goa,UNKNOWN_REASON,false,false,false,true,false,false,false
bb1e4033-cddd-4ec9-adc5-85e8b3ba23d8,SPLIT,1987,Lower Subansiri,,Lower Subansiri,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
bcef730e-ae90-4acb-b46c-12cd11e11934,SPLIT,1987,Upper Subansiri,,Upper Subansiri,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
d7bee9e7-4f8d-4414-9a86-4cfa2ceab8bd,SPLIT,1987,,,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
da7bef8a-24ed-40bd-94c8-9d4d0a1f5bb0,SPLIT,1987,Changlang,Tirap,Changlang,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
220043a8-e46d-453f-85b0-e553e81722bc,SPLIT,1988,Siddharthnagar,Basti,Siddharthnagar,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
22931999-da4c-4b44-9802-66156d33c0b3,SPLIT,1988,Mau,Azamgarh,Mau,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
